Datacode,Rectype,RecYear,monthday,Watershed,fireFrequency,LastFire,LastWildfire,Species,CensusReplicate,GalledStems,SampledStems
cgp01,1,1995,0221,020d,20,5,,ceanothu,12,7,100
cgp01,1,1995,0221,020d,20,5,,ceanothu,13,1,100
cgp01,1,1995,0221,020d,20,5,,ceanothu,14,4,100
cgp01,1,1995,0221,020d,20,5,,ceanothu,15,8,100
cgp01,1,1995,0221,020d,20,5,,ceanothu,16,1,100
cgp01,1,1995,0221,020d,20,5,,ceanothu,17,1,100
cgp01,1,1995,0221,020d,20,5,,ceanothu,18,2,100
cgp01,1,1995,0221,020d,20,5,,ceanothu,19,5,100
cgp01,1,1995,0221,020d,20,5,,ceanothu,20,11,100
cgp01,1,1995,0221,020d,20,5,,solidago,1,31,100
cgp01,1,1995,0221,020d,20,5,,solidago,2,17,100
cgp01,1,1995,0221,020d,20,5,,solidago,3,17,100
cgp01,1,1995,0221,020d,20,5,,solidago,4,27,100
cgp01,1,1995,0221,020d,20,5,,solidago,5,19,100
cgp01,1,1995,0221,020d,20,5,,solidago,6,9,100
cgp01,1,1995,0221,020d,20,5,,solidago,7,6,100
cgp01,1,1995,0221,020d,20,5,,solidago,8,12,100
cgp01,1,1995,0221,020d,20,5,,solidago,9,6,100
cgp01,1,1995,0221,020d,20,5,,solidago,10,6,100
cgp01,1,1995,0221,020d,20,5,,solidago,11,1,89
cgp01,1,1995,0221,020d,20,5,,solidago,12,18,100
cgp01,1,1995,0221,020d,20,5,,solidago,13,11,100
cgp01,1,1995,0221,020d,20,5,,solidago,14,2,85
cgp01,1,1995,0221,020d,20,5,,solidago,15,47,100
cgp01,1,1995,0221,020d,20,5,,solidago,16,9,100
cgp01,1,1995,0221,020d,20,5,,solidago,17,12,100
cgp01,1,1995,0221,020d,20,5,,solidago,18,5,100
cgp01,1,1995,0221,020d,20,5,,solidago,19,16,96
cgp01,1,1995,0221,020d,20,5,,solidago,20,13,100
cgp01,1,1995,0221,020d,20,5,,vernonia,1,25,50
cgp01,1,1995,0221,020d,20,5,,vernonia,2,16,50
cgp01,1,1995,0221,020d,20,5,,vernonia,3,13,50
cgp01,1,1995,0221,020d,20,5,,vernonia,4,16,50
cgp01,1,1995,0219,0sub,10,5,,ceanothu,1,7,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,2,9,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,3,10,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,4,14,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,5,17,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,6,9,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,7,8,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,8,13,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,9,4,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,10,9,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,11,6,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,12,21,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,13,19,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,14,6,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,15,15,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,16,8,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,17,8,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,18,4,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,19,11,100
cgp01,1,1995,0219,0sub,10,5,,ceanothu,20,3,100
cgp01,1,1995,0219,0sub,10,5,,solidago,1,0,100
cgp01,1,1995,0219,0sub,10,5,,solidago,2,12,100
cgp01,1,1995,0219,0sub,10,5,,solidago,3,2,100
cgp01,1,1995,0219,0sub,10,5,,solidago,4,3,100
cgp01,1,1995,0219,0sub,10,5,,solidago,5,17,98
cgp01,1,1995,0219,0sub,10,5,,solidago,6,3,100
cgp01,1,1995,0219,0sub,10,5,,solidago,7,1,98
cgp01,1,1995,0219,0sub,10,5,,solidago,8,11,100
cgp01,1,1995,0219,0sub,10,5,,solidago,9,1,100
cgp01,1,1995,0219,0sub,10,5,,solidago,10,3,100
cgp01,1,1995,0219,0sub,10,5,,solidago,11,6,100
cgp01,1,1995,0219,0sub,10,5,,solidago,12,1,80
cgp01,1,1995,0219,0sub,10,5,,solidago,13,7,100
cgp01,1,1995,0219,0sub,10,5,,solidago,14,0,100
cgp01,1,1995,0219,0sub,10,5,,solidago,15,0,100
cgp01,1,1995,0219,0sub,10,5,,solidago,16,2,100
cgp01,1,1995,0219,0sub,10,5,,solidago,17,3,100
cgp01,1,1995,0219,0sub,10,5,,solidago,18,0,100
cgp01,1,1995,0219,0sub,10,5,,solidago,19,0,100
cgp01,1,1995,0219,0sub,10,5,,solidago,20,5,100
cgp01,1,1995,0219,0sub,10,5,,vernonia,1,12,50
cgp01,1,1995,0219,0sub,10,5,,vernonia,2,18,50
cgp01,1,1995,0219,0sub,10,5,,vernonia,3,6,50
cgp01,1,1995,0219,0sub,10,5,,vernonia,4,13,50
cgp01,1,1995,.,k01a,1,2,,ceanothu,1,13,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,2,8,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,3,28,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,4,15,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,5,22,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,6,35,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,7,19,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,8,33,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,9,20,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,10,26,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,11,15,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,12,39,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,13,32,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,14,21,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,15,24,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,16,25,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,17,29,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,18,31,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,19,31,100
cgp01,1,1995,.,k01a,1,2,,ceanothu,20,33,100
cgp01,1,1995,.,k01a,1,2,,solidago,1,0,100
cgp01,1,1995,.,k01a,1,2,,solidago,2,0,24
cgp01,1,1995,.,k01a,1,2,,solidago,3,0,11
cgp01,1,1995,.,k01a,1,2,,solidago,4,0,100
cgp01,1,1995,.,k01a,1,2,,solidago,5,0,50
cgp01,1,1995,.,k01a,1,2,,solidago,6,0,71
cgp01,1,1995,.,k01a,1,2,,vernonia,1,12,50
cgp01,1,1995,.,k01a,1,2,,vernonia,2,15,50
cgp01,1,1995,.,k01a,1,2,,vernonia,3,7,50
cgp01,1,1995,.,k01a,1,2,,vernonia,4,16,50
cgp01,1,1995,.,k01a,1,2,,vernonia,5,4,50
cgp01,1,1995,.,k01a,1,2,,vernonia,6,2,50
cgp01,1,1995,0404,k04a,4,3,,ceanothu,1,12,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,2,14,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,3,9,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,4,17,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,5,28,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,6,11,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,7,13,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,8,13,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,9,7,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,10,12,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,11,5,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,12,4,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,13,2,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,14,7,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,15,9,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,16,7,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,17,12,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,18,3,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,19,6,100
cgp01,1,1995,0404,k04a,4,3,,ceanothu,20,13,100
cgp01,1,1995,0404,k04a,4,3,,solidago,1,4,100
cgp01,1,1995,0404,k04a,4,3,,solidago,2,0,100
cgp01,1,1995,0404,k04a,4,3,,solidago,3,0,100
cgp01,1,1995,0404,k04a,4,3,,solidago,4,7,100
cgp01,1,1995,0404,k04a,4,3,,solidago,5,3,100
cgp01,1,1995,0404,k04a,4,3,,solidago,6,0,100
cgp01,1,1995,0404,k04a,4,3,,solidago,7,0,100
cgp01,1,1995,0404,k04a,4,3,,solidago,8,1,71
cgp01,1,1995,0404,k04a,4,3,,solidago,9,0,78
cgp01,1,1995,0404,k04a,4,3,,solidago,10,0,100
cgp01,1,1995,0404,k04a,4,3,,solidago,11,1,53
cgp01,1,1995,0404,k04a,4,3,,solidago,12,0,100
cgp01,1,1995,0404,k04a,4,3,,solidago,13,0,89
cgp01,1,1995,0404,k04a,4,3,,solidago,14,5,100
cgp01,1,1995,0404,k04a,4,3,,solidago,15,1,64
cgp01,1,1995,0404,k04a,4,3,,solidago,16,2,100
cgp01,1,1995,0404,k04a,4,3,,solidago,17,2,100
cgp01,1,1995,0404,k04a,4,3,,solidago,18,1,100
cgp01,1,1995,0404,k04a,4,3,,solidago,19,1,100
cgp01,1,1995,0404,k04a,4,3,,solidago,20,23,100
cgp01,1,1995,0404,k04a,4,3,,vernonia,1,0,50
cgp01,1,1995,0404,k04a,4,3,,vernonia,2,6,50
cgp01,1,1995,0404,k04a,4,3,,vernonia,3,7,50
cgp01,1,1995,0404,k04a,4,3,,vernonia,4,19,50
cgp01,1,1996,,001a,1,1,,ceanothu,1,4,100
cgp01,1,1996,,001a,1,1,,ceanothu,2,4,100
cgp01,1,1996,,001a,1,1,,ceanothu,3,3,100
cgp01,1,1996,,001a,1,1,,ceanothu,4,2,100
cgp01,1,1996,,001a,1,1,,ceanothu,5,4,100
cgp01,1,1996,,001a,1,1,,ceanothu,6,8,100
cgp01,1,1996,,001a,1,1,,ceanothu,7,2,100
cgp01,1,1996,,001a,1,1,,ceanothu,8,3,100
cgp01,1,1996,,001a,1,1,,ceanothu,9,1,100
cgp01,1,1996,,001a,1,1,,ceanothu,10,5,100
cgp01,1,1996,,001a,1,1,,solidago,1,0,100
cgp01,1,1996,,001a,1,1,,solidago,2,0,100
cgp01,1,1996,,001a,1,1,,solidago,3,0,60
cgp01,1,1996,,001a,1,1,,solidago,4,0,43
cgp01,1,1996,,001a,1,1,,solidago,5,2,26
cgp01,1,1996,,001a,1,1,,solidago,6,0,100
cgp01,1,1996,,001a,1,1,,solidago,7,0,100
cgp01,1,1996,,001a,1,1,,solidago,8,0,100
cgp01,1,1996,,001a,1,1,,solidago,9,0,100
cgp01,1,1996,,001a,1,1,,solidago,10,0,100
cgp01,1,1996,,001a,1,1,,solidago,11,0,100
cgp01,1,1996,,001a,1,1,,solidago,12,0,100
cgp01,1,1996,,001a,1,1,,solidago,13,0,100
cgp01,1,1996,,001a,1,1,,solidago,14,0,100
cgp01,1,1996,,001a,1,1,,solidago,15,0,100
cgp01,1,1996,,001a,1,1,,solidago,16,0,100
cgp01,1,1996,,001a,1,1,,solidago,17,0,100
cgp01,1,1996,,001a,1,1,,solidago,18,0,100
cgp01,1,1996,,001a,1,1,,solidago,19,0,100
cgp01,1,1996,,001a,1,1,,solidago,20,0,100
cgp01,1,1996,,001b,1,1,,ceanothu,1,8,100
cgp01,1,1996,,001b,1,1,,ceanothu,2,0,100
cgp01,1,1996,,001b,1,1,,ceanothu,3,0,100
cgp01,1,1996,,001b,1,1,,ceanothu,4,6,100
cgp01,1,1996,,001b,1,1,,ceanothu,5,2,100
cgp01,1,1996,,001b,1,1,,ceanothu,6,1,100
cgp01,1,1996,,001b,1,1,,ceanothu,7,1,100
cgp01,1,1996,,001b,1,1,,ceanothu,8,4,100
cgp01,1,1996,,001b,1,1,,ceanothu,9,6,100
cgp01,1,1996,,001b,1,1,,ceanothu,10,5,100
cgp01,1,1996,,001b,1,1,,solidago,1,4,100
cgp01,1,1996,,001b,1,1,,solidago,2,1,100
cgp01,1,1996,,001b,1,1,,solidago,3,0,74
cgp01,1,1996,,001b,1,1,,solidago,4,0,100
cgp01,1,1996,,001b,1,1,,solidago,5,3,91
cgp01,1,1996,,001b,1,1,,solidago,6,0,100
cgp01,1,1996,,001b,1,1,,solidago,7,0,100
cgp01,1,1996,,001b,1,1,,solidago,8,6,100
cgp01,1,1996,,001b,1,1,,solidago,9,0,100
cgp01,1,1996,,001b,1,1,,solidago,10,1,100
cgp01,1,1996,,001b,1,1,,solidago,11,5,100
cgp01,1,1996,,001b,1,1,,solidago,12,0,100
cgp01,1,1996,,001b,1,1,,solidago,13,2,100
cgp01,1,1996,,001b,1,1,,solidago,14,1,100
cgp01,1,1996,,001b,1,1,,solidago,15,11,100
cgp01,1,1996,,001b,1,1,,solidago,16,1,100
cgp01,1,1996,,001b,1,1,,solidago,17,3,100
cgp01,1,1996,,001b,1,1,,solidago,18,0,100
cgp01,1,1996,,001b,1,1,,solidago,19,1,100
cgp01,1,1996,,001b,1,1,,solidago,20,0,100
cgp01,1,1996,,001c,1,1,,ceanothu,1,3,100
cgp01,1,1996,,001c,1,1,,ceanothu,2,5,100
cgp01,1,1996,,001c,1,1,,ceanothu,3,2,100
cgp01,1,1996,,001c,1,1,,ceanothu,4,1,100
cgp01,1,1996,,001c,1,1,,ceanothu,5,0,100
cgp01,1,1996,,001c,1,1,,ceanothu,6,4,100
cgp01,1,1996,,001c,1,1,,ceanothu,7,0,100
cgp01,1,1996,,001c,1,1,,ceanothu,8,2,100
cgp01,1,1996,,001c,1,1,,ceanothu,9,2,100
cgp01,1,1996,,001c,1,1,,ceanothu,10,0,100
cgp01,1,1996,,001c,1,1,,solidago,1,1,100
cgp01,1,1996,,001c,1,1,,solidago,2,0,100
cgp01,1,1996,,001c,1,1,,solidago,3,3,100
cgp01,1,1996,,001c,1,1,,solidago,4,4,100
cgp01,1,1996,,001c,1,1,,solidago,5,2,100
cgp01,1,1996,,001c,1,1,,solidago,6,2,100
cgp01,1,1996,,001c,1,1,,solidago,7,6,100
cgp01,1,1996,,001c,1,1,,solidago,8,2,100
cgp01,1,1996,,001c,1,1,,solidago,9,0,100
cgp01,1,1996,,001c,1,1,,solidago,10,3,100
cgp01,1,1996,,001c,1,1,,solidago,11,5,100
cgp01,1,1996,,001c,1,1,,solidago,12,2,100
cgp01,1,1996,,001c,1,1,,solidago,13,7,100
cgp01,1,1996,,001c,1,1,,solidago,14,0,100
cgp01,1,1996,,001c,1,1,,solidago,15,4,100
cgp01,1,1996,,001c,1,1,,solidago,16,0,100
cgp01,1,1996,,001c,1,1,,solidago,17,1,100
cgp01,1,1996,,001d,1,1,,ceanothu,1,5,100
cgp01,1,1996,,001d,1,1,,ceanothu,2,8,100
cgp01,1,1996,,001d,1,1,,ceanothu,3,3,100
cgp01,1,1996,,001d,1,1,,ceanothu,4,5,100
cgp01,1,1996,,001d,1,1,,ceanothu,5,2,100
cgp01,1,1996,,001d,1,1,,ceanothu,6,0,100
cgp01,1,1996,,001d,1,1,,ceanothu,7,1,100
cgp01,1,1996,,001d,1,1,,ceanothu,8,4,100
cgp01,1,1996,,001d,1,1,,ceanothu,9,4,100
cgp01,1,1996,,001d,1,1,,ceanothu,10,6,100
cgp01,1,1996,,001d,1,1,,solidago,1,3,100
cgp01,1,1996,,001d,1,1,,solidago,2,2,100
cgp01,1,1996,,001d,1,1,,solidago,3,5,100
cgp01,1,1996,,001d,1,1,,solidago,4,5,100
cgp01,1,1996,,001d,1,1,,solidago,5,0,100
cgp01,1,1996,,001d,1,1,,solidago,6,2,100
cgp01,1,1996,,001d,1,1,,solidago,7,2,100
cgp01,1,1996,,001d,1,1,,solidago,8,0,100
cgp01,1,1996,,001d,1,1,,solidago,9,0,100
cgp01,1,1996,,001d,1,1,,solidago,10,0,100
cgp01,1,1996,,001d,1,1,,solidago,11,5,100
cgp01,1,1996,,001d,1,1,,solidago,12,4,100
cgp01,1,1996,,001d,1,1,,solidago,13,1,100
cgp01,1,1996,,001d,1,1,,solidago,14,7,100
cgp01,1,1996,,001d,1,1,,solidago,15,7,100
cgp01,1,1996,,001d,1,1,,solidago,16,2,100
cgp01,1,1996,,001d,1,1,,solidago,17,3,100
cgp01,1,1996,,001d,1,1,,solidago,18,10,100
cgp01,1,1996,,001d,1,1,,solidago,19,1,100
cgp01,1,1996,,001d,1,1,,solidago,20,0,100
cgp01,1,1996,0312,004a,4,3,,ceanothu,1,11,100
cgp01,1,1996,0312,004a,4,3,,ceanothu,2,9,100
cgp01,1,1996,0312,004a,4,3,,ceanothu,3,6,100
cgp01,1,1996,0312,004a,4,3,,ceanothu,4,4,100
cgp01,1,1996,0312,004a,4,3,,ceanothu,5,3,100
cgp01,1,1996,0312,004a,4,3,,ceanothu,6,6,100
cgp01,1,1996,0312,004a,4,3,,ceanothu,7,11,100
cgp01,1,1996,0312,004a,4,3,,ceanothu,8,7,100
cgp01,1,1996,0312,004a,4,3,,ceanothu,9,6,100
cgp01,1,1996,0312,004a,4,3,,ceanothu,10,10,100
cgp01,1,1996,0312,004a,4,3,,solidago,1,4,100
cgp01,1,1996,0312,004a,4,3,,solidago,2,6,100
cgp01,1,1996,0312,004a,4,3,,solidago,3,15,100
cgp01,1,1996,0312,004a,4,3,,solidago,4,4,100
cgp01,1,1996,0312,004a,4,3,,solidago,5,12,100
cgp01,1,1996,0312,004a,4,3,,solidago,6,14,100
cgp01,1,1996,0312,004a,4,3,,solidago,7,5,100
cgp01,1,1996,0312,004a,4,3,,solidago,8,9,100
cgp01,1,1996,0312,004a,4,3,,solidago,9,11,100
cgp01,1,1996,0312,004a,4,3,,solidago,10,16,100
cgp01,1,1996,0312,004a,4,3,,solidago,11,4,100
cgp01,1,1996,0312,004a,4,3,,solidago,12,21,100
cgp01,1,1996,0312,004a,4,3,,solidago,13,14,100
cgp01,1,1996,0312,004a,4,3,,solidago,14,8,100
cgp01,1,1996,0312,004a,4,3,,solidago,15,3,100
cgp01,1,1996,0312,004a,4,3,,solidago,16,2,100
cgp01,1,1996,0312,004a,4,3,,solidago,17,10,100
cgp01,1,1996,0312,004a,4,3,,solidago,18,4,100
cgp01,1,1996,0312,004a,4,3,,solidago,19,6,100
cgp01,1,1996,0312,004a,4,3,,solidago,20,1,100
cgp01,1,1996,0311,004b,4,3,,ceanothu,1,4,100
cgp01,1,1996,0311,004b,4,3,,ceanothu,2,8,100
cgp01,1,1996,0311,004b,4,3,,ceanothu,3,7,100
cgp01,1,1996,0311,004b,4,3,,ceanothu,4,11,100
cgp01,1,1996,0311,004b,4,3,,ceanothu,5,3,100
cgp01,1,1996,0311,004b,4,3,,ceanothu,6,5,100
cgp01,1,1996,0311,004b,4,3,,ceanothu,7,4,100
cgp01,1,1996,0311,004b,4,3,,ceanothu,8,3,100
cgp01,1,1996,0311,004b,4,3,,ceanothu,9,8,100
cgp01,1,1996,0311,004b,4,3,,ceanothu,10,8,100
cgp01,1,1996,0311,004b,4,3,,solidago,1,9,100
cgp01,1,1996,0311,004b,4,3,,solidago,2,0,100
cgp01,1,1996,0311,004b,4,3,,solidago,3,10,100
cgp01,1,1996,0311,004b,4,3,,solidago,4,11,100
cgp01,1,1996,0311,004b,4,3,,solidago,5,15,100
cgp01,1,1996,0311,004b,4,3,,solidago,6,15,100
cgp01,1,1996,0311,004b,4,3,,solidago,7,8,100
cgp01,1,1996,0311,004b,4,3,,solidago,8,12,100
cgp01,1,1996,0311,004b,4,3,,solidago,9,12,100
cgp01,1,1996,0311,004b,4,3,,solidago,10,13,100
cgp01,1,1996,0311,004b,4,3,,solidago,11,0,100
cgp01,1,1996,0311,004b,4,3,,solidago,12,10,100
cgp01,1,1996,0311,004b,4,3,,solidago,13,11,100
cgp01,1,1996,0311,004b,4,3,,solidago,14,13,100
cgp01,1,1996,0311,004b,4,3,,solidago,15,19,100
cgp01,1,1996,0311,004b,4,3,,solidago,16,6,100
cgp01,1,1996,0311,004b,4,3,,solidago,17,6,100
cgp01,1,1996,0311,004b,4,3,,solidago,18,11,100
cgp01,1,1996,0311,004b,4,3,,solidago,19,10,100
cgp01,1,1996,0311,004b,4,3,,solidago,20,4,100
cgp01,1,1996,,004f,4,4,,ceanothu,1,1,100
cgp01,1,1996,,004f,4,4,,ceanothu,2,5,100
cgp01,1,1996,,004f,4,4,,ceanothu,3,4,100
cgp01,1,1996,,004f,4,4,,ceanothu,4,2,100
cgp01,1,1996,,004f,4,4,,ceanothu,5,8,100
cgp01,1,1996,,004f,4,4,,ceanothu,6,9,100
cgp01,1,1996,,004f,4,4,,ceanothu,7,11,100
cgp01,1,1996,,004f,4,4,,ceanothu,8,6,100
cgp01,1,1996,,004f,4,4,,ceanothu,9,5,100
cgp01,1,1996,,004f,4,4,,ceanothu,10,7,100
cgp01,1,1996,,004f,4,4,,solidago,1,17,100
cgp01,1,1996,,004f,4,4,,solidago,2,6,100
cgp01,1,1996,,004f,4,4,,solidago,3,2,100
cgp01,1,1996,,004f,4,4,,solidago,4,9,100
cgp01,1,1996,,004f,4,4,,solidago,5,4,100
cgp01,1,1996,,004f,4,4,,solidago,6,14,100
cgp01,1,1996,,004f,4,4,,solidago,7,0,100
cgp01,1,1996,,004f,4,4,,solidago,8,2,100
cgp01,1,1996,,004f,4,4,,solidago,9,0,100
cgp01,1,1996,,004f,4,4,,solidago,10,12,100
cgp01,1,1996,,004f,4,4,,solidago,11,12,100
cgp01,1,1996,,004f,4,4,,solidago,12,14,100
cgp01,1,1996,,004f,4,4,,solidago,13,6,100
cgp01,1,1996,,004f,4,4,,solidago,14,4,100
cgp01,1,1996,,004f,4,4,,solidago,15,13,100
cgp01,1,1996,,004f,4,4,,solidago,16,20,100
cgp01,1,1996,,004f,4,4,,solidago,17,17,100
cgp01,1,1996,,004f,4,4,,solidago,18,19,100
cgp01,1,1996,,004f,4,4,,solidago,19,18,100
cgp01,1,1996,,004f,4,4,,solidago,20,4,100
cgp01,1,1996,,004h,4,3,,ceanothu,1,5,100
cgp01,1,1996,,004h,4,3,,ceanothu,2,8,100
cgp01,1,1996,,004h,4,3,,ceanothu,3,3,100
cgp01,1,1996,,004h,4,3,,ceanothu,4,4,100
cgp01,1,1996,,004h,4,3,,ceanothu,5,8,100
cgp01,1,1996,,004h,4,3,,ceanothu,6,5,100
cgp01,1,1996,,004h,4,3,,ceanothu,7,6,100
cgp01,1,1996,,004h,4,3,,ceanothu,8,2,100
cgp01,1,1996,,004h,4,3,,ceanothu,9,5,100
cgp01,1,1996,,004h,4,3,,ceanothu,10,10,100
cgp01,1,1996,,004h,4,3,,solidago,1,2,100
cgp01,1,1996,,004h,4,3,,solidago,2,3,100
cgp01,1,1996,,004h,4,3,,solidago,3,8,100
cgp01,1,1996,,004h,4,3,,solidago,4,9,100
cgp01,1,1996,,004h,4,3,,solidago,5,17,100
cgp01,1,1996,,004h,4,3,,solidago,6,11,100
cgp01,1,1996,,004h,4,3,,solidago,7,4,100
cgp01,1,1996,,004h,4,3,,solidago,8,3,100
cgp01,1,1996,,004h,4,3,,solidago,9,11,100
cgp01,1,1996,,004h,4,3,,solidago,10,3,100
cgp01,1,1996,,004h,4,3,,solidago,11,14,100
cgp01,1,1996,,004h,4,3,,solidago,12,17,100
cgp01,1,1996,,004h,4,3,,solidago,13,23,100
cgp01,1,1996,,004h,4,3,,solidago,14,11,100
cgp01,1,1996,,004h,4,3,,solidago,15,15,100
cgp01,1,1996,,004h,4,3,,solidago,16,2,100
cgp01,1,1996,,004h,4,3,,solidago,17,2,100
cgp01,1,1996,,004h,4,3,,solidago,18,8,100
cgp01,1,1996,,004h,4,3,,solidago,19,7,100
cgp01,1,1996,,004h,4,3,,solidago,20,15,100
cgp01,1,1996,,010a,10,6,,ceanothu,1,9,100
cgp01,1,1996,,010a,10,6,,ceanothu,2,7,100
cgp01,1,1996,,010a,10,6,,ceanothu,3,11,100
cgp01,1,1996,,010a,10,6,,ceanothu,4,8,100
cgp01,1,1996,,010a,10,6,,ceanothu,5,4,100
cgp01,1,1996,,010a,10,6,,ceanothu,6,13,100
cgp01,1,1996,,010a,10,6,,ceanothu,7,5,100
cgp01,1,1996,,010a,10,6,,ceanothu,8,4,100
cgp01,1,1996,,010a,10,6,,ceanothu,9,0,100
cgp01,1,1996,,010a,10,6,,ceanothu,10,2,100
cgp01,1,1996,,010a,10,6,,solidago,1,6,100
cgp01,1,1996,,010a,10,6,,solidago,2,3,100
cgp01,1,1996,,010a,10,6,,solidago,3,1,100
cgp01,1,1996,,010a,10,6,,solidago,4,0,100
cgp01,1,1996,,010a,10,6,,solidago,5,11,100
cgp01,1,1996,,010a,10,6,,solidago,6,6,100
cgp01,1,1996,,010a,10,6,,solidago,7,5,100
cgp01,1,1996,,010a,10,6,,solidago,8,16,100
cgp01,1,1996,,010a,10,6,,solidago,9,2,100
cgp01,1,1996,,010a,10,6,,solidago,10,4,100
cgp01,1,1996,,010a,10,6,,solidago,11,0,100
cgp01,1,1996,,010a,10,6,,solidago,12,7,100
cgp01,1,1996,,010a,10,6,,solidago,13,4,100
cgp01,1,1996,,010a,10,6,,solidago,14,0,100
cgp01,1,1996,,010a,10,6,,solidago,15,6,100
cgp01,1,1996,,010a,10,6,,solidago,16,11,100
cgp01,1,1996,,010a,10,6,,solidago,17,2,100
cgp01,1,1996,,010a,10,6,,solidago,18,2,100
cgp01,1,1996,,010a,10,6,,solidago,19,5,100
cgp01,1,1996,,010a,10,6,,solidago,20,12,100
cgp01,1,1996,,010b,10,1,,ceanothu,1,5,100
cgp01,1,1996,,010b,10,1,,ceanothu,2,2,100
cgp01,1,1996,,010b,10,1,,ceanothu,3,1,100
cgp01,1,1996,,010b,10,1,,ceanothu,4,6,100
cgp01,1,1996,,010b,10,1,,ceanothu,5,0,100
cgp01,1,1996,,010b,10,1,,ceanothu,6,5,100
cgp01,1,1996,,010b,10,1,,ceanothu,7,13,100
cgp01,1,1996,,010b,10,1,,ceanothu,8,8,100
cgp01,1,1996,,010b,10,1,,ceanothu,9,7,100
cgp01,1,1996,,010b,10,1,,ceanothu,10,3,100
cgp01,1,1996,,010b,10,1,,solidago,1,0,100
cgp01,1,1996,,010b,10,1,,solidago,2,4,100
cgp01,1,1996,,010b,10,1,,solidago,3,6,100
cgp01,1,1996,,010b,10,1,,solidago,4,8,100
cgp01,1,1996,,010b,10,1,,solidago,5,0,100
cgp01,1,1996,,010b,10,1,,solidago,6,2,100
cgp01,1,1996,,010b,10,1,,solidago,7,2,100
cgp01,1,1996,,010b,10,1,,solidago,8,9,100
cgp01,1,1996,,010b,10,1,,solidago,9,3,100
cgp01,1,1996,,010b,10,1,,solidago,10,9,100
cgp01,1,1996,,010b,10,1,,solidago,11,1,100
cgp01,1,1996,,010b,10,1,,solidago,12,11,100
cgp01,1,1996,,010b,10,1,,solidago,13,0,100
cgp01,1,1996,,010b,10,1,,solidago,14,1,100
cgp01,1,1996,,010b,10,1,,solidago,15,18,100
cgp01,1,1996,,010b,10,1,,solidago,16,6,100
cgp01,1,1996,,010b,10,1,,solidago,17,7,100
cgp01,1,1996,,010b,10,1,,solidago,18,2,100
cgp01,1,1996,,010b,10,1,,solidago,19,6,100
cgp01,1,1996,,010b,10,1,,solidago,20,12,100
