LTER.site,Locale,Species.code,Year,N.Obs,Abundance,Order,Species,Feeding,Habitat,Pollinator
KonzaPrairie,grasshopper,Boopedon nubilum,1989,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,1990,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,1991,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,1996,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,1997,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,1998,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,1999,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,2000,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,2001,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,2002,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,2003,1,1,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,2004,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,2005,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,2006,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,2007,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,2008,1,1,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,2009,2,2,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,2010,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,2011,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,2012,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,2013,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,2014,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon nubilum,2015,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,1982,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,1983,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,1984,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,1985,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,1986,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,1987,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,1988,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,1989,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,1990,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,1991,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,1996,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,1997,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,1998,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,1999,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,2000,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,2001,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,2002,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,2003,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,2004,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,2005,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,2006,2,6,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,2007,6,25,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,2008,6,13,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,2009,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,2010,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,2011,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,2012,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,2013,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,2014,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop soridus,2015,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,1982,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,1983,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,1984,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,1985,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,1986,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,1987,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,1988,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,1989,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,1990,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,1991,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,1996,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,1997,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,1998,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,1999,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,2000,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,2001,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,2002,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,2003,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,2004,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,2005,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,2006,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,2007,1,1,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,2008,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,2009,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,2010,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,2011,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,2012,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,2013,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,2014,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus foedus,2015,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,1982,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,1983,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,1984,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,1985,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,1986,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,1987,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,1988,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,1989,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,1990,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,1991,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,1996,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,1997,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,1998,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,1999,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,2000,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,2001,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,2002,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,2003,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,2004,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,2005,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,2006,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,2007,1,1,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,2008,2,2,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,2009,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,2010,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,2011,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,2012,1,1,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,2013,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,2014,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus angustipe,2015,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,1982,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,1983,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,1984,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,1985,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,1986,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,1987,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,1988,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,1989,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,1990,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,1991,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,1996,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,1997,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,1998,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,1999,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,2000,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,2001,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,2002,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,2003,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,2004,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,2005,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,2006,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,2007,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,2008,3,3,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,2009,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,2010,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,2011,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,2012,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,2013,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,2014,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Melanoplus occidenta,2015,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,1982,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,1983,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,1984,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,1985,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,1986,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,1987,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,1988,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,1989,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,1990,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,1991,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,1996,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,1997,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,1998,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,1999,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,2000,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,2001,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,2002,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,2003,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,2004,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,2005,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,2006,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,2007,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,2008,1,2,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,2009,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,2010,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,2011,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,2012,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,2013,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,2014,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Psoloessa delicatula,2015,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,1982,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,1983,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,1984,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,1985,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,1986,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,1987,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,1988,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,1989,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,1990,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,1991,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,1996,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,1997,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,1998,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,1999,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,2000,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,2001,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,2002,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,2003,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,2004,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,2005,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,2006,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,2007,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,2008,1,1,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,2009,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,2010,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,2011,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,2012,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,2013,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,2014,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Xanthippus corallipe,2015,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,1982,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,1983,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,1984,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,1985,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,1986,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,1987,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,1988,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,1989,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,1990,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,1991,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,1996,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,1997,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,1998,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,1999,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,2000,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,2001,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,2002,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,2003,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,2004,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,2005,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,2006,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,2007,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,2008,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,2009,1,1,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,2010,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,2011,1,1,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,2012,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,2013,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,2014,0,0,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Schistocerca obscura,2015,4,10,Orthoptera,Schistocerca obscura,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,1982,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,1983,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,1984,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,1985,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,1986,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,1987,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,1988,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,1989,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,1990,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,1991,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,1996,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,1997,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,1998,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,1999,0,0,Orthoptera,NA,herbivore,terrestrial,n
